fecha,hora,numero,signo,extraido_en,fecha_raw,hora_num,ultimo_digito,penultimo_digito,suma_digitos,paridad,signo_cod,rango_mil,año,mes,dia_mes,dia_semana,dias_desde_inicio
2025-07-07,4 pm,909,LEO,2025-12-20 04:23:43,07/07/2025,16,9,0,18,1,10,0-999,2025,7,7,0,186
2025-08-07,1 pm,745,CAN,2025-12-20 04:34:50,07/08/2025,13,5,4,16,1,3,0-999,2025,8,7,3,217
2025-08-07,10 pm,410,CAP,2025-12-20 04:34:51,07/08/2025,22,0,1,5,0,7,0-999,2025,8,7,3,217
2025-08-07,4 pm,755,TAU,2025-12-20 04:34:51,07/08/2025,16,5,5,17,1,0,0-999,2025,8,7,3,217
2025-09-07,1 pm,89,GEM,2025-12-20 04:45:59,07/09/2025,13,9,8,17,1,5,0-999,2025,9,7,6,248
2025-09-07,10 pm,634,LEO,2025-12-20 04:45:59,07/09/2025,22,4,3,13,0,10,0-999,2025,9,7,6,248
2025-09-07,4 pm,242,CAN,2025-12-20 04:45:59,07/09/2025,16,2,4,8,0,3,0-999,2025,9,7,6,248
2025-10-07,1 pm,455,LEO,2025-12-20 04:56:46,07/10/2025,13,5,5,14,1,10,0-999,2025,10,7,1,278
2025-10-07,10 pm,450,CAN,2025-12-20 04:56:46,07/10/2025,22,0,5,9,0,3,0-999,2025,10,7,1,278
2025-10-07,4 pm,554,GEM,2025-12-20 04:56:46,07/10/2025,16,4,5,14,0,5,0-999,2025,10,7,1,278
2025-01-08,1 pm,60,VIR,2025-12-20 03:19:05,08/01/2025,13,0,6,6,0,6,0-999,2025,1,8,2,6
2025-01-08,10 pm,476,ARI,2025-12-20 03:19:06,08/01/2025,22,6,7,17,0,9,0-999,2025,1,8,2,6
2025-01-08,4 pm,127,PIC,2025-12-20 03:19:06,08/01/2025,16,7,2,10,1,4,0-999,2025,1,8,2,6
2025-02-08,1 pm,238,TAU,2025-12-20 03:30:13,08/02/2025,13,8,3,13,0,0,0-999,2025,2,8,5,37
2025-02-08,10 pm,555,ESC,2025-12-20 03:30:13,08/02/2025,22,5,5,15,1,1,0-999,2025,2,8,5,37
2025-02-08,4 pm,849,SAG,2025-12-20 03:30:13,08/02/2025,16,9,4,21,1,11,0-999,2025,2,8,5,37
2025-03-08,1 pm,922,SAG,2025-12-20 03:40:16,08/03/2025,13,2,2,13,0,11,0-999,2025,3,8,5,65
2025-03-08,10 pm,749,CAN,2025-12-20 03:40:17,08/03/2025,22,9,4,20,1,3,0-999,2025,3,8,5,65
2025-03-08,4 pm,652,VIR,2025-12-20 03:40:16,08/03/2025,16,2,5,13,0,6,0-999,2025,3,8,5,65
2025-04-08,1 pm,985,SAG,2025-12-20 03:51:24,08/04/2025,13,5,8,22,1,11,0-999,2025,4,8,1,96
2025-04-08,10 pm,978,SAG,2025-12-20 03:51:25,08/04/2025,22,8,7,24,0,11,0-999,2025,4,8,1,96
2025-04-08,4 pm,308,VIR,2025-12-20 03:51:24,08/04/2025,16,8,0,11,0,6,0-999,2025,4,8,1,96
2025-05-08,1 pm,131,CAP,2025-12-20 04:02:11,08/05/2025,13,1,3,5,1,7,0-999,2025,5,8,3,126
2025-05-08,10 pm,577,CAN,2025-12-20 04:02:11,08/05/2025,22,7,7,19,1,3,0-999,2025,5,8,3,126
2025-05-08,4 pm,843,ESC,2025-12-20 04:02:11,08/05/2025,16,3,4,15,1,1,0-999,2025,5,8,3,126
2025-06-08,1 pm,717,CAP,2025-12-20 04:13:18,08/06/2025,13,7,1,15,1,7,0-999,2025,6,8,6,157
2025-06-08,10 pm,417,VIR,2025-12-20 04:13:18,08/06/2025,22,7,1,12,1,6,0-999,2025,6,8,6,157
2025-06-08,4 pm,466,LEO,2025-12-20 04:13:18,08/06/2025,16,6,6,16,0,10,0-999,2025,6,8,6,157
2025-07-08,1 pm,929,LIB,2025-12-20 04:24:04,08/07/2025,13,9,2,20,1,2,0-999,2025,7,8,1,187
2025-07-08,10 pm,379,LIB,2025-12-20 04:24:05,08/07/2025,22,9,7,19,1,2,0-999,2025,7,8,1,187
2025-07-08,4 pm,42,GEM,2025-12-20 04:24:04,08/07/2025,16,2,4,6,0,5,0-999,2025,7,8,1,187
2025-08-08,1 pm,405,VIR,2025-12-20 04:35:12,08/08/2025,13,5,0,9,1,6,0-999,2025,8,8,4,218
2025-08-08,10 pm,459,CAN,2025-12-20 04:35:12,08/08/2025,22,9,5,18,1,3,0-999,2025,8,8,4,218
2025-08-08,4 pm,804,VIR,2025-12-20 04:35:12,08/08/2025,16,4,0,12,0,6,0-999,2025,8,8,4,218
2025-09-08,1 pm,929,CAP,2025-12-20 04:46:21,08/09/2025,13,9,2,20,1,7,0-999,2025,9,8,0,249
2025-09-08,10 pm,75,ACU,2025-12-20 04:46:21,08/09/2025,22,5,7,12,1,8,0-999,2025,9,8,0,249
2025-09-08,4 pm,976,LEO,2025-12-20 04:46:21,08/09/2025,16,6,7,22,0,10,0-999,2025,9,8,0,249
2025-10-08,1 pm,770,TAU,2025-12-20 04:57:08,08/10/2025,13,0,7,14,0,0,0-999,2025,10,8,2,279
2025-10-08,10 pm,598,CAP,2025-12-20 04:57:08,08/10/2025,22,8,9,22,0,7,0-999,2025,10,8,2,279
2025-10-08,4 pm,912,SAG,2025-12-20 04:57:08,08/10/2025,16,2,1,12,0,11,0-999,2025,10,8,2,279
2025-01-09,1 pm,793,CAP,2025-12-20 03:19:27,09/01/2025,13,3,9,19,1,7,0-999,2025,1,9,3,7
2025-01-09,10 pm,235,ACU,2025-12-20 03:19:27,09/01/2025,22,5,3,10,1,8,0-999,2025,1,9,3,7
2025-01-09,4 pm,93,GEM,2025-12-20 03:19:27,09/01/2025,16,3,9,12,1,5,0-999,2025,1,9,3,7
2025-02-09,1 pm,342,ESC,2025-12-20 03:30:35,09/02/2025,13,2,4,9,0,1,0-999,2025,2,9,6,38
2025-02-09,10 pm,303,VIR,2025-12-20 03:30:35,09/02/2025,22,3,0,6,1,6,0-999,2025,2,9,6,38
2025-02-09,4 pm,690,LIB,2025-12-20 03:30:35,09/02/2025,16,0,9,15,0,2,0-999,2025,2,9,6,38
2025-03-09,1 pm,856,ESC,2025-12-20 03:40:38,09/03/2025,13,6,5,19,0,1,0-999,2025,3,9,6,66
2025-03-09,10 pm,246,LEO,2025-12-20 03:40:38,09/03/2025,22,6,4,12,0,10,0-999,2025,3,9,6,66
2025-03-09,4 pm,23,GEM,2025-12-20 03:40:38,09/03/2025,16,3,2,5,1,5,0-999,2025,3,9,6,66
2025-04-09,1 pm,322,GEM,2025-12-20 03:51:46,09/04/2025,13,2,2,7,0,5,0-999,2025,4,9,2,97
2025-04-09,10 pm,548,LEO,2025-12-20 03:51:46,09/04/2025,22,8,4,17,0,10,0-999,2025,4,9,2,97
2025-04-09,4 pm,955,ACU,2025-12-20 03:51:46,09/04/2025,16,5,5,19,1,8,0-999,2025,4,9,2,97
2025-05-09,1 pm,608,VIR,2025-12-20 04:02:32,09/05/2025,13,8,0,14,0,6,0-999,2025,5,9,4,127
2025-05-09,10 pm,259,SAG,2025-12-20 04:02:32,09/05/2025,22,9,5,16,1,11,0-999,2025,5,9,4,127
2025-05-09,4 pm,750,TAU,2025-12-20 04:02:32,09/05/2025,16,0,5,12,0,0,0-999,2025,5,9,4,127
2025-06-09,1 pm,895,ACU,2025-12-20 04:13:40,09/06/2025,13,5,9,22,1,8,0-999,2025,6,9,0,158
2025-06-09,10 pm,707,SAG,2025-12-20 04:13:40,09/06/2025,22,7,0,14,1,11,0-999,2025,6,9,0,158
2025-06-09,4 pm,941,CAN,2025-12-20 04:13:40,09/06/2025,16,1,4,14,1,3,0-999,2025,6,9,0,158
2025-07-09,1 pm,216,ESC,2025-12-20 04:24:26,09/07/2025,13,6,1,9,0,1,0-999,2025,7,9,2,188
2025-07-09,10 pm,869,CAN,2025-12-20 04:24:26,09/07/2025,22,9,6,23,1,3,0-999,2025,7,9,2,188
2025-07-09,4 pm,745,ESC,2025-12-20 04:24:26,09/07/2025,16,5,4,16,1,1,0-999,2025,7,9,2,188
2025-08-09,1 pm,69,ARI,2025-12-20 04:35:34,09/08/2025,13,9,6,15,1,9,0-999,2025,8,9,5,219
2025-08-09,10 pm,6,VIR,2025-12-20 04:35:34,09/08/2025,22,6,0,6,0,6,0-999,2025,8,9,5,219
2025-08-09,4 pm,602,SAG,2025-12-20 04:35:34,09/08/2025,16,2,0,8,0,11,0-999,2025,8,9,5,219
2025-09-09,1 pm,569,LIB,2025-12-20 04:46:42,09/09/2025,13,9,6,20,1,2,0-999,2025,9,9,1,250
2025-09-09,10 pm,89,GEM,2025-12-20 04:46:42,09/09/2025,22,9,8,17,1,5,0-999,2025,9,9,1,250
2025-09-09,4 pm,167,CAP,2025-12-20 04:46:42,09/09/2025,16,7,6,14,1,7,0-999,2025,9,9,1,250
2025-10-09,1 pm,332,VIR,2025-12-20 04:57:29,09/10/2025,13,2,3,8,0,6,0-999,2025,10,9,3,280
2025-10-09,10 pm,203,LIB,2025-12-20 04:57:29,09/10/2025,22,3,0,5,1,2,0-999,2025,10,9,3,280
2025-10-09,4 pm,667,SAG,2025-12-20 04:57:29,09/10/2025,16,7,6,19,1,11,0-999,2025,10,9,3,280
2025-01-10,1 pm,301,ESC,2025-12-20 03:19:49,10/01/2025,13,1,0,4,1,1,0-999,2025,1,10,4,8
2025-01-10,10 pm,900,CAP,2025-12-20 03:19:49,10/01/2025,22,0,0,9,0,7,0-999,2025,1,10,4,8
2025-01-10,4 pm,204,ARI,2025-12-20 03:19:49,10/01/2025,16,4,0,6,0,9,0-999,2025,1,10,4,8
2025-02-10,1 pm,860,GEM,2025-12-20 03:30:56,10/02/2025,13,0,6,14,0,5,0-999,2025,2,10,0,39
2025-02-10,10 pm,822,GEM,2025-12-20 03:30:57,10/02/2025,22,2,2,12,0,5,0-999,2025,2,10,0,39
2025-02-10,4 pm,989,LEO,2025-12-20 03:30:57,10/02/2025,16,9,8,26,1,10,0-999,2025,2,10,0,39
2025-03-10,1 pm,259,PIC,2025-12-20 03:40:59,10/03/2025,13,9,5,16,1,4,0-999,2025,3,10,0,67
2025-03-10,10 pm,153,CAN,2025-12-20 03:41:00,10/03/2025,22,3,5,9,1,3,0-999,2025,3,10,0,67
2025-03-10,4 pm,675,GEM,2025-12-20 03:41:00,10/03/2025,16,5,7,18,1,5,0-999,2025,3,10,0,67
2025-04-10,1 pm,659,SAG,2025-12-20 03:52:08,10/04/2025,13,9,5,20,1,11,0-999,2025,4,10,3,98
2025-04-10,10 pm,278,SAG,2025-12-20 03:52:08,10/04/2025,22,8,7,17,0,11,0-999,2025,4,10,3,98
2025-04-10,4 pm,283,GEM,2025-12-20 03:52:08,10/04/2025,16,3,8,13,1,5,0-999,2025,4,10,3,98
2025-05-10,1 pm,707,SAG,2025-12-20 04:02:54,10/05/2025,13,7,0,14,1,11,0-999,2025,5,10,5,128
2025-05-10,10 pm,346,CAP,2025-12-20 04:02:54,10/05/2025,22,6,4,13,0,7,0-999,2025,5,10,5,128
2025-05-10,4 pm,689,ACU,2025-12-20 04:02:54,10/05/2025,16,9,8,23,1,8,0-999,2025,5,10,5,128
2025-06-10,1 pm,442,ESC,2025-12-20 04:14:01,10/06/2025,13,2,4,10,0,1,0-999,2025,6,10,1,159
2025-06-10,10 pm,52,CAN,2025-12-20 04:14:01,10/06/2025,22,2,5,7,0,3,0-999,2025,6,10,1,159
2025-06-10,4 pm,73,CAN,2025-12-20 04:14:01,10/06/2025,16,3,7,10,1,3,0-999,2025,6,10,1,159
2025-07-10,1 pm,728,PIC,2025-12-20 04:24:47,10/07/2025,13,8,2,17,0,4,0-999,2025,7,10,3,189
2025-07-10,10 pm,997,GEM,2025-12-20 04:24:48,10/07/2025,22,7,9,25,1,5,0-999,2025,7,10,3,189
2025-07-10,4 pm,70,CAP,2025-12-20 04:24:47,10/07/2025,16,0,7,7,0,7,0-999,2025,7,10,3,189
2025-08-10,1 pm,772,LIB,2025-12-20 04:35:55,10/08/2025,13,2,7,16,0,2,0-999,2025,8,10,6,220
2025-08-10,10 pm,62,ARI,2025-12-20 04:35:55,10/08/2025,22,2,6,8,0,9,0-999,2025,8,10,6,220
2025-08-10,4 pm,887,VIR,2025-12-20 04:35:55,10/08/2025,16,7,8,23,1,6,0-999,2025,8,10,6,220
2025-09-10,1 pm,137,GEM,2025-12-20 04:47:04,10/09/2025,13,7,3,11,1,5,0-999,2025,9,10,2,251
2025-09-10,10 pm,717,ACU,2025-12-20 04:47:04,10/09/2025,22,7,1,15,1,8,0-999,2025,9,10,2,251
2025-09-10,4 pm,783,CAP,2025-12-20 04:47:04,10/09/2025,16,3,8,18,1,7,0-999,2025,9,10,2,251
2025-10-10,1 pm,923,LIB,2025-12-20 04:57:51,10/10/2025,13,3,2,14,1,2,0-999,2025,10,10,4,281
2025-10-10,10 pm,448,CAP,2025-12-20 04:57:51,10/10/2025,22,8,4,16,0,7,0-999,2025,10,10,4,281
2025-10-10,4 pm,678,ESC,2025-12-20 04:57:51,10/10/2025,16,8,7,21,0,1,0-999,2025,10,10,4,281
2025-01-11,1 pm,570,ARI,2025-12-20 03:20:10,11/01/2025,13,0,7,12,0,9,0-999,2025,1,11,5,9
2025-01-11,10 pm,900,CAN,2025-12-20 03:20:10,11/01/2025,22,0,0,9,0,3,0-999,2025,1,11,5,9
2025-01-11,4 pm,666,CAP,2025-12-20 03:20:10,11/01/2025,16,6,6,18,0,7,0-999,2025,1,11,5,9
2025-02-11,1 pm,999,TAU,2025-12-20 03:31:18,11/02/2025,13,9,9,27,1,0,0-999,2025,2,11,1,40
2025-02-11,10 pm,865,CAP,2025-12-20 03:31:18,11/02/2025,22,5,6,19,1,7,0-999,2025,2,11,1,40
2025-02-11,4 pm,354,ACU,2025-12-20 03:31:18,11/02/2025,16,4,5,12,0,8,0-999,2025,2,11,1,40
2025-03-11,1 pm,334,ARI,2025-12-20 03:41:21,11/03/2025,13,4,3,10,0,9,0-999,2025,3,11,1,68
2025-03-11,10 pm,245,ACU,2025-12-20 03:41:21,11/03/2025,22,5,4,11,1,8,0-999,2025,3,11,1,68
2025-03-11,4 pm,860,ARI,2025-12-20 03:41:21,11/03/2025,16,0,6,14,0,9,0-999,2025,3,11,1,68
2025-04-11,1 pm,24,LEO,2025-12-20 03:52:29,11/04/2025,13,4,2,6,0,10,0-999,2025,4,11,4,99
2025-04-11,10 pm,724,PIC,2025-12-20 03:52:29,11/04/2025,22,4,2,13,0,4,0-999,2025,4,11,4,99
2025-04-11,4 pm,163,PIC,2025-12-20 03:52:29,11/04/2025,16,3,6,10,1,4,0-999,2025,4,11,4,99
2025-05-11,1 pm,741,SAG,2025-12-20 04:03:15,11/05/2025,13,1,4,12,1,11,0-999,2025,5,11,6,129
2025-05-11,10 pm,761,ESC,2025-12-20 04:03:15,11/05/2025,22,1,6,14,1,1,0-999,2025,5,11,6,129
2025-05-11,4 pm,665,PIC,2025-12-20 04:03:15,11/05/2025,16,5,6,17,1,4,0-999,2025,5,11,6,129
2025-06-11,1 pm,868,SAG,2025-12-20 04:14:23,11/06/2025,13,8,6,22,0,11,0-999,2025,6,11,2,160
2025-06-11,10 pm,409,ESC,2025-12-20 04:14:23,11/06/2025,22,9,0,13,1,1,0-999,2025,6,11,2,160
2025-06-11,4 pm,612,ACU,2025-12-20 04:14:23,11/06/2025,16,2,1,9,0,8,0-999,2025,6,11,2,160
2025-07-11,1 pm,5,ESC,2025-12-20 04:25:09,11/07/2025,13,5,0,5,1,1,0-999,2025,7,11,4,190
2025-07-11,10 pm,45,TAU,2025-12-20 04:25:09,11/07/2025,22,5,4,9,1,0,0-999,2025,7,11,4,190
2025-07-11,4 pm,732,ESC,2025-12-20 04:25:09,11/07/2025,16,2,3,12,0,1,0-999,2025,7,11,4,190
2025-08-11,1 pm,399,VIR,2025-12-20 04:36:17,11/08/2025,13,9,9,21,1,6,0-999,2025,8,11,0,221
2025-08-11,10 pm,240,ESC,2025-12-20 04:36:17,11/08/2025,22,0,4,6,0,1,0-999,2025,8,11,0,221
2025-08-11,4 pm,449,VIR,2025-12-20 04:36:17,11/08/2025,16,9,4,17,1,6,0-999,2025,8,11,0,221
2025-09-11,1 pm,106,GEM,2025-12-20 04:47:25,11/09/2025,13,6,0,7,0,5,0-999,2025,9,11,3,252
2025-09-11,10 pm,242,ARI,2025-12-20 04:47:26,11/09/2025,22,2,4,8,0,9,0-999,2025,9,11,3,252
2025-09-11,4 pm,219,LIB,2025-12-20 04:47:25,11/09/2025,16,9,1,12,1,2,0-999,2025,9,11,3,252
2025-10-11,1 pm,261,ARI,2025-12-20 04:58:12,11/10/2025,13,1,6,9,1,9,0-999,2025,10,11,5,282
2025-10-11,10 pm,787,SAG,2025-12-20 04:58:13,11/10/2025,22,7,8,22,1,11,0-999,2025,10,11,5,282
2025-10-11,4 pm,427,CAP,2025-12-20 04:58:12,11/10/2025,16,7,2,13,1,7,0-999,2025,10,11,5,282
2025-01-12,1 pm,451,ACU,2025-12-20 03:20:32,12/01/2025,13,1,5,10,1,8,0-999,2025,1,12,6,10
2025-01-12,10 pm,626,ARI,2025-12-20 03:20:32,12/01/2025,22,6,2,14,0,9,0-999,2025,1,12,6,10
2025-01-12,4 pm,947,ESC,2025-12-20 03:20:32,12/01/2025,16,7,4,20,1,1,0-999,2025,1,12,6,10
2025-02-12,1 pm,189,ESC,2025-12-20 03:31:39,12/02/2025,13,9,8,18,1,1,0-999,2025,2,12,2,41
2025-02-12,10 pm,838,ACU,2025-12-20 03:31:40,12/02/2025,22,8,3,19,0,8,0-999,2025,2,12,2,41
2025-02-12,4 pm,227,TAU,2025-12-20 03:31:40,12/02/2025,16,7,2,11,1,0,0-999,2025,2,12,2,41
2025-03-12,1 pm,881,ESC,2025-12-20 03:41:43,12/03/2025,13,1,8,17,1,1,0-999,2025,3,12,2,69
2025-03-12,10 pm,423,CAP,2025-12-20 03:41:43,12/03/2025,22,3,2,9,1,7,0-999,2025,3,12,2,69
2025-03-12,4 pm,161,ACU,2025-12-20 03:41:43,12/03/2025,16,1,6,8,1,8,0-999,2025,3,12,2,69
2025-04-12,1 pm,528,ESC,2025-12-20 03:52:51,12/04/2025,13,8,2,15,0,1,0-999,2025,4,12,5,100
2025-04-12,10 pm,319,LIB,2025-12-20 03:52:51,12/04/2025,22,9,1,13,1,2,0-999,2025,4,12,5,100
2025-04-12,4 pm,488,SAG,2025-12-20 03:52:51,12/04/2025,16,8,8,20,0,11,0-999,2025,4,12,5,100
2025-05-12,1 pm,416,ESC,2025-12-20 04:03:37,12/05/2025,13,6,1,11,0,1,0-999,2025,5,12,0,130
2025-05-12,10 pm,744,CAN,2025-12-20 04:03:37,12/05/2025,22,4,4,15,0,3,0-999,2025,5,12,0,130
2025-05-12,4 pm,914,CAP,2025-12-20 04:03:37,12/05/2025,16,4,1,14,0,7,0-999,2025,5,12,0,130
2025-06-12,1 pm,257,GEM,2025-12-20 04:14:44,12/06/2025,13,7,5,14,1,5,0-999,2025,6,12,3,161
2025-06-12,10 pm,194,PIC,2025-12-20 04:14:44,12/06/2025,22,4,9,14,0,4,0-999,2025,6,12,3,161
2025-06-12,4 pm,498,GEM,2025-12-20 04:14:44,12/06/2025,16,8,9,21,0,5,0-999,2025,6,12,3,161
2025-07-12,1 pm,290,ACU,2025-12-20 04:25:31,12/07/2025,13,0,9,11,0,8,0-999,2025,7,12,5,191
2025-07-12,10 pm,489,CAN,2025-12-20 04:25:31,12/07/2025,22,9,8,21,1,3,0-999,2025,7,12,5,191
2025-07-12,4 pm,226,ARI,2025-12-20 04:25:31,12/07/2025,16,6,2,10,0,9,0-999,2025,7,12,5,191
2025-08-12,1 pm,82,VIR,2025-12-20 04:36:38,12/08/2025,13,2,8,10,0,6,0-999,2025,8,12,1,222
2025-08-12,10 pm,366,ARI,2025-12-20 04:36:39,12/08/2025,22,6,6,15,0,9,0-999,2025,8,12,1,222
2025-08-12,4 pm,640,CAP,2025-12-20 04:36:38,12/08/2025,16,0,4,10,0,7,0-999,2025,8,12,1,222
2025-09-12,1 pm,354,VIR,2025-12-20 04:47:47,12/09/2025,13,4,5,12,0,6,0-999,2025,9,12,4,253
2025-09-12,10 pm,336,PIC,2025-12-20 04:47:47,12/09/2025,22,6,3,12,0,4,0-999,2025,9,12,4,253
2025-09-12,4 pm,586,LIB,2025-12-20 04:47:47,12/09/2025,16,6,8,19,0,2,0-999,2025,9,12,4,253
2025-10-12,1 pm,324,CAP,2025-12-20 04:58:34,12/10/2025,13,4,2,9,0,7,0-999,2025,10,12,6,283
2025-10-12,10 pm,935,TAU,2025-12-20 04:58:34,12/10/2025,22,5,3,17,1,0,0-999,2025,10,12,6,283
2025-10-12,4 pm,804,CAP,2025-12-20 04:58:34,12/10/2025,16,4,0,12,0,7,0-999,2025,10,12,6,283
2025-01-13,1 pm,329,TAU,2025-12-20 03:20:53,13/01/2025,13,9,2,14,1,0,0-999,2025,1,13,0,11
2025-01-13,10 pm,952,SAG,2025-12-20 03:20:53,13/01/2025,22,2,5,16,0,11,0-999,2025,1,13,0,11
2025-01-13,4 pm,639,GEM,2025-12-20 03:20:53,13/01/2025,16,9,3,18,1,5,0-999,2025,1,13,0,11
2025-02-13,1 pm,270,CAP,2025-12-20 03:32:01,13/02/2025,13,0,7,9,0,7,0-999,2025,2,13,3,42
2025-02-13,10 pm,852,PIC,2025-12-20 03:32:01,13/02/2025,22,2,5,15,0,4,0-999,2025,2,13,3,42
2025-02-13,4 pm,276,LEO,2025-12-20 03:32:01,13/02/2025,16,6,7,15,0,10,0-999,2025,2,13,3,42
2025-03-13,1 pm,251,VIR,2025-12-20 03:42:04,13/03/2025,13,1,5,8,1,6,0-999,2025,3,13,3,70
2025-03-13,10 pm,683,ACU,2025-12-20 03:42:04,13/03/2025,22,3,8,17,1,8,0-999,2025,3,13,3,70
2025-03-13,4 pm,724,ESC,2025-12-20 03:42:04,13/03/2025,16,4,2,13,0,1,0-999,2025,3,13,3,70
2025-04-13,1 pm,495,VIR,2025-12-20 03:53:12,13/04/2025,13,5,9,18,1,6,0-999,2025,4,13,6,101
2025-04-13,10 pm,382,GEM,2025-12-20 03:53:12,13/04/2025,22,2,8,13,0,5,0-999,2025,4,13,6,101
2025-04-13,4 pm,62,TAU,2025-12-20 03:53:12,13/04/2025,16,2,6,8,0,0,0-999,2025,4,13,6,101
2025-05-13,1 pm,35,PIC,2025-12-20 04:03:58,13/05/2025,13,5,3,8,1,4,0-999,2025,5,13,1,131
2025-05-13,10 pm,183,GEM,2025-12-20 04:03:59,13/05/2025,22,3,8,12,1,5,0-999,2025,5,13,1,131
2025-05-13,4 pm,243,LEO,2025-12-20 04:03:58,13/05/2025,16,3,4,9,1,10,0-999,2025,5,13,1,131
2025-06-13,1 pm,792,PIC,2025-12-20 04:15:06,13/06/2025,13,2,9,18,0,4,0-999,2025,6,13,4,162
2025-06-13,10 pm,735,CAP,2025-12-20 04:15:06,13/06/2025,22,5,3,15,1,7,0-999,2025,6,13,4,162
2025-06-13,4 pm,363,ESC,2025-12-20 04:15:06,13/06/2025,16,3,6,12,1,1,0-999,2025,6,13,4,162
2025-07-13,1 pm,599,LIB,2025-12-20 04:25:52,13/07/2025,13,9,9,23,1,2,0-999,2025,7,13,6,192
2025-07-13,10 pm,719,LEO,2025-12-20 04:25:53,13/07/2025,22,9,1,17,1,10,0-999,2025,7,13,6,192
2025-07-13,4 pm,87,VIR,2025-12-20 04:25:52,13/07/2025,16,7,8,15,1,6,0-999,2025,7,13,6,192
2025-08-13,1 pm,370,GEM,2025-12-20 04:37:00,13/08/2025,13,0,7,10,0,5,0-999,2025,8,13,2,223
2025-08-13,10 pm,912,ARI,2025-12-20 04:37:00,13/08/2025,22,2,1,12,0,9,0-999,2025,8,13,2,223
2025-08-13,4 pm,628,CAN,2025-12-20 04:37:00,13/08/2025,16,8,2,16,0,3,0-999,2025,8,13,2,223
2025-09-13,1 pm,21,LIB,2025-12-20 04:48:08,13/09/2025,13,1,2,3,1,2,0-999,2025,9,13,5,254
2025-09-13,10 pm,622,GEM,2025-12-20 04:48:09,13/09/2025,22,2,2,10,0,5,0-999,2025,9,13,5,254
2025-09-13,4 pm,221,LEO,2025-12-20 04:48:09,13/09/2025,16,1,2,5,1,10,0-999,2025,9,13,5,254
2025-10-13,1 pm,986,TAU,2025-12-20 04:58:55,13/10/2025,13,6,8,23,0,0,0-999,2025,10,13,0,284
2025-10-13,10 pm,941,LIB,2025-12-20 04:58:56,13/10/2025,22,1,4,14,1,2,0-999,2025,10,13,0,284
2025-10-13,4 pm,548,LIB,2025-12-20 04:58:55,13/10/2025,16,8,4,17,0,2,0-999,2025,10,13,0,284
2025-01-14,1 pm,73,CAN,2025-12-20 03:21:15,14/01/2025,13,3,7,10,1,3,0-999,2025,1,14,1,12
2025-01-14,10 pm,497,ARI,2025-12-20 03:21:15,14/01/2025,22,7,9,20,1,9,0-999,2025,1,14,1,12
2025-01-14,4 pm,862,VIR,2025-12-20 03:21:15,14/01/2025,16,2,6,16,0,6,0-999,2025,1,14,1,12
2025-02-14,1 pm,962,ARI,2025-12-20 03:32:22,14/02/2025,13,2,6,17,0,9,0-999,2025,2,14,4,43
2025-02-14,10 pm,782,CAN,2025-12-20 03:32:23,14/02/2025,22,2,8,17,0,3,0-999,2025,2,14,4,43
2025-02-14,4 pm,605,VIR,2025-12-20 03:32:23,14/02/2025,16,5,0,11,1,6,0-999,2025,2,14,4,43
2025-03-14,1 pm,231,ESC,2025-12-20 03:42:26,14/03/2025,13,1,3,6,1,1,0-999,2025,3,14,4,71
2025-03-14,10 pm,205,ESC,2025-12-20 03:42:26,14/03/2025,22,5,0,7,1,1,0-999,2025,3,14,4,71
2025-03-14,4 pm,162,CAP,2025-12-20 03:42:26,14/03/2025,16,2,6,9,0,7,0-999,2025,3,14,4,71
2025-04-14,1 pm,843,CAN,2025-12-20 03:53:34,14/04/2025,13,3,4,15,1,3,0-999,2025,4,14,0,102
2025-04-14,10 pm,978,SAG,2025-12-20 03:53:34,14/04/2025,22,8,7,24,0,11,0-999,2025,4,14,0,102
2025-04-14,4 pm,934,ACU,2025-12-20 03:53:34,14/04/2025,16,4,3,16,0,8,0-999,2025,4,14,0,102
2025-05-14,1 pm,264,ESC,2025-12-20 04:04:20,14/05/2025,13,4,6,12,0,1,0-999,2025,5,14,2,132
2025-05-14,10 pm,489,CAP,2025-12-20 04:04:20,14/05/2025,22,9,8,21,1,7,0-999,2025,5,14,2,132
2025-05-14,4 pm,837,CAN,2025-12-20 04:04:20,14/05/2025,16,7,3,18,1,3,0-999,2025,5,14,2,132
2025-06-14,1 pm,528,SAG,2025-12-20 04:15:27,14/06/2025,13,8,2,15,0,11,0-999,2025,6,14,5,163
2025-06-14,10 pm,333,CAP,2025-12-20 04:15:28,14/06/2025,22,3,3,9,1,7,0-999,2025,6,14,5,163
2025-06-14,4 pm,541,PIC,2025-12-20 04:15:27,14/06/2025,16,1,4,10,1,4,0-999,2025,6,14,5,163
2025-07-14,1 pm,234,CAP,2025-12-20 04:26:14,14/07/2025,13,4,3,9,0,7,0-999,2025,7,14,0,193
2025-07-14,10 pm,688,CAP,2025-12-20 04:26:14,14/07/2025,22,8,8,22,0,7,0-999,2025,7,14,0,193
2025-07-14,4 pm,201,ESC,2025-12-20 04:26:14,14/07/2025,16,1,0,3,1,1,0-999,2025,7,14,0,193
2025-08-14,1 pm,976,SAG,2025-12-20 04:37:22,14/08/2025,13,6,7,22,0,11,0-999,2025,8,14,3,224
2025-08-14,10 pm,369,TAU,2025-12-20 04:37:22,14/08/2025,22,9,6,18,1,0,0-999,2025,8,14,3,224
